url_length,n_dots,n_hyphens,n_underline,n_slash,n_questionmark,n_equal,n_at,n_and,n_exclamation,n_space,n_tilde,n_comma,n_plus,n_asterisk,n_hashtag,n_dollar,n_percent,n_redirection,classification
160,3,1,4,5,0,2,0,1,0,0,0,0,0,0,0,0,0,0,suspicious
64,3,1,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,suspicious
119,2,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,32,1,legitimate
118,1,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,suspicious
102,2,9,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,legitimate
69,1,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,legitimate
62,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,suspicious
234,12,0,0,5,0,3,0,8,0,0,0,0,0,0,0,0,1,0,suspicious
84,3,1,1,6,0,2,0,1,0,0,0,0,0,0,0,0,0,1,suspicious
71,3,1,0,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,suspicious
77,1,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,suspicious
14,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,legitimate
60,1,1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,suspicious
145,3,6,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,suspicious
56,3,2,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,suspicious
51,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,suspicious
45,3,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,legitimate
12,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,legitimate
70,3,0,0,5,0,2,0,1,0,0,0,0,0,0,0,0,0,1,suspicious
54,2,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,legitimate
36,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,suspicious
136,5,4,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,-1,suspicious
43,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,suspicious
113,3,1,3,4,0,2,1,1,0,0,0,0,0,0,0,0,0,0,suspicious
20,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,suspicious
75,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,suspicious
84,3,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,suspicious
38,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,suspicious
109,3,2,0,5,0,1,0,0,0,0,0,0,0,0,0,0,5,0,suspicious
33,3,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,suspicious
63,3,1,0,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,suspicious
98,6,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,6,1,suspicious
109,2,8,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,legitimate
37,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,legitimate
58,1,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,suspicious
65,2,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,suspicious
43,3,2,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,suspicious
32,2,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,suspicious
35,1,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,suspicious
12,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,suspicious
76,2,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,suspicious
242,4,0,1,1,0,11,0,10,0,0,0,0,0,0,0,0,5,0,suspicious
120,4,2,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,suspicious
82,5,0,0,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,suspicious
87,6,3,0,4,0,2,1,1,0,0,0,0,0,0,0,0,0,0,suspicious
47,1,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,suspicious
72,2,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,suspicious
125,2,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,suspicious
88,2,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,suspicious
56,2,1,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,suspicious
53,3,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,suspicious
70,2,7,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,legitimate
14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,legitimate
20,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,legitimate
306,3,7,12,3,0,5,0,4,0,0,0,0,0,0,0,0,0,0,suspicious
29,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,legitimate
42,2,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,suspicious
100,2,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,suspicious
52,2,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,suspicious
62,2,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,legitimate
90,2,0,0,5,0,2,0,1,0,0,0,0,0,0,0,0,1,0,suspicious
259,13,0,0,5,1,11,0,9,0,0,0,0,0,0,0,0,0,0,suspicious
57,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,legitimate
58,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,suspicious
47,2,1,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,suspicious
38,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,suspicious
134,2,0,4,1,0,4,0,3,0,0,0,0,0,0,0,0,0,0,suspicious
50,2,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,legitimate
46,2,1,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,legitimate
167,1,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,suspicious
31,1,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,2,suspicious
126,2,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,suspicious
50,2,1,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,suspicious
62,3,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,suspicious
46,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,suspicious
100,3,2,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,suspicious
45,2,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,suspicious
93,4,2,1,1,0,2,0,1,0,0,0,0,0,0,0,0,5,0,suspicious
57,3,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,suspicious
42,5,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,suspicious
83,1,1,0,11,0,0,0,0,0,0,0,0,0,0,0,0,1,1,suspicious
27,1,2,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,suspicious
66,3,2,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,suspicious
151,3,0,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,suspicious
63,2,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,suspicious
117,1,2,13,4,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,legitimate
25,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,legitimate
54,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,suspicious
47,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,suspicious
48,2,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,suspicious
234,13,0,0,5,0,2,0,8,0,0,0,0,0,0,0,0,1,0,suspicious
76,2,4,0,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,suspicious
55,1,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,suspicious
45,2,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,legitimate
70,4,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,suspicious
66,3,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,legitimate
90,2,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,suspicious
69,2,7,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,legitimate
60,3,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,suspicious
245,2,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,suspicious
26,2,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,suspicious
8,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,legitimate
100,3,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,suspicious
65,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,suspicious
24,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,legitimate
116,2,1,4,5,0,1,0,0,0,0,0,0,0,0,0,0,0,1,suspicious
192,2,0,1,1,0,3,0,2,0,0,0,0,0,0,0,0,0,0,suspicious
73,2,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,suspicious
13,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,suspicious
109,2,3,3,6,0,2,0,1,0,0,0,0,0,0,0,0,0,0,suspicious
50,1,0,3,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,suspicious
93,3,7,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,legitimate
40,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,suspicious
89,2,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,suspicious
93,3,2,3,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,suspicious
136,4,6,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,suspicious
35,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,suspicious
117,4,0,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,suspicious
16,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,legitimate
96,2,9,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,legitimate
44,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,suspicious
114,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,suspicious
116,2,8,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,legitimate
87,1,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,2,suspicious
43,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,suspicious
38,3,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,suspicious
25,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,suspicious
64,1,2,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,suspicious
89,3,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,suspicious
50,2,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,suspicious
70,2,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,suspicious
36,1,0,0,1,0,3,0,2,0,0,0,0,0,0,0,0,0,0,suspicious
57,3,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,suspicious
54,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,suspicious
69,1,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,legitimate
231,8,0,0,3,0,2,0,1,0,0,0,0,0,0,0,0,7,0,suspicious
133,3,1,3,2,0,2,1,1,0,0,0,0,0,0,0,0,0,0,suspicious
5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,legitimate
91,4,0,0,6,0,1,1,0,0,0,0,0,0,0,0,0,0,0,suspicious
132,4,3,3,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,suspicious
51,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,suspicious
112,2,1,3,5,0,1,0,0,0,0,0,0,0,0,0,0,0,1,suspicious
48,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,suspicious
13,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,suspicious
48,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,suspicious
80,2,0,1,1,0,4,0,3,0,0,0,0,0,0,0,0,0,0,legitimate
74,4,1,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,suspicious
57,1,0,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,suspicious
44,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,suspicious
66,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,suspicious
102,2,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,suspicious
46,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,legitimate
81,5,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,4,suspicious
148,4,1,0,1,0,7,1,6,0,0,0,0,0,0,0,0,0,0,suspicious
23,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,suspicious
47,1,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,suspicious
50,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,suspicious
216,11,1,0,3,1,10,0,8,0,0,0,0,0,0,0,0,0,1,suspicious
34,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,legitimate
99,5,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,suspicious
29,2,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,legitimate
48,2,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,legitimate
63,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,suspicious
81,1,0,0,6,0,2,0,1,0,0,0,0,0,0,0,0,0,0,suspicious
28,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,suspicious
56,3,0,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,suspicious
47,2,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,legitimate
18,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,legitimate
39,2,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,suspicious
39,2,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,legitimate
69,4,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,suspicious
45,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,legitimate
41,1,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,suspicious
44,2,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,suspicious
48,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,suspicious
80,3,6,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,suspicious
29,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,legitimate
115,5,1,0,7,0,1,1,0,0,0,0,0,0,0,0,0,0,0,suspicious
139,4,1,0,11,0,1,1,0,0,0,0,0,0,0,0,0,0,0,suspicious
31,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,legitimate
57,2,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,suspicious
85,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3,0,suspicious
109,9,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,suspicious
55,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,suspicious
72,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,suspicious
63,3,0,0,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,suspicious
97,2,1,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,suspicious
24,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,suspicious
176,2,0,7,3,0,6,0,5,0,0,0,0,0,0,0,0,0,1,suspicious
52,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,suspicious
207,3,17,0,4,0,2,0,1,0,0,0,0,0,0,0,0,0,0,suspicious
22,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,suspicious
94,5,1,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,suspicious
19,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,suspicious
117,3,0,2,1,0,11,0,10,0,0,0,0,1,0,0,0,1,0,legitimate
132,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,36,1,legitimate
166,8,0,2,4,0,6,0,5,0,0,0,0,0,0,0,0,0,0,suspicious
35,3,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,suspicious
51,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,suspicious
64,3,1,0,3,0,2,1,0,0,0,0,0,0,0,0,0,0,0,suspicious
531,2,0,0,2,0,0,0,0,0,0,0,0,0,20,0,0,162,1,suspicious
58,3,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,suspicious
28,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,legitimate
73,1,1,0,2,0,0,0,0,0,6,0,0,0,0,0,0,0,0,suspicious
66,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,suspicious
108,5,0,0,6,1,3,0,1,0,0,0,0,0,0,0,0,0,1,suspicious
120,3,1,7,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,suspicious
81,2,7,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,legitimate
55,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,suspicious
70,2,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,suspicious
63,3,2,0,3,0,2,0,1,0,0,0,0,0,0,0,0,0,0,suspicious
82,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,legitimate
55,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,suspicious
131,2,6,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,suspicious
71,3,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,legitimate
38,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,suspicious
20,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,suspicious
61,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,suspicious
262,14,0,0,3,1,6,0,10,0,0,0,0,0,0,0,0,0,0,suspicious
30,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,legitimate
40,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,suspicious
236,4,5,7,12,0,3,0,2,0,0,0,0,0,0,0,0,1,0,suspicious
30,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,legitimate
104,3,0,1,1,0,5,0,4,0,0,0,0,0,0,0,0,0,0,legitimate
107,8,0,0,7,0,0,0,0,0,3,0,0,0,0,0,0,0,-1,suspicious
25,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,legitimate
64,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,suspicious
56,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,legitimate
46,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,legitimate
66,1,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,suspicious
38,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,legitimate
118,2,4,4,1,0,4,0,3,0,0,0,0,0,0,0,0,0,0,suspicious
49,1,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,suspicious
44,3,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,1,suspicious
118,3,11,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,legitimate
143,3,2,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,suspicious
59,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,suspicious
18,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,suspicious
112,4,2,2,9,0,2,0,1,0,0,0,0,0,0,0,0,0,1,suspicious
203,7,3,0,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0,suspicious
56,2,0,0,4,0,2,0,1,0,0,0,0,0,0,0,0,0,0,suspicious
58,2,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,legitimate
43,1,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,suspicious
66,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,suspicious
44,1,2,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,suspicious
14,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,suspicious
47,3,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,legitimate
133,2,0,3,2,0,3,0,2,0,0,0,0,0,0,0,0,1,0,suspicious
93,3,0,0,1,0,6,0,5,0,0,0,0,0,0,0,0,0,3,suspicious
197,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,suspicious
79,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,suspicious
102,2,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,suspicious
57,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,suspicious
146,1,0,0,2,0,0,6,7,0,0,0,0,0,4,0,3,20,0,suspicious
69,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,suspicious
84,1,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,suspicious
80,2,3,0,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,suspicious
47,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,suspicious
37,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,suspicious
33,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,legitimate
81,2,2,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,suspicious
31,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,legitimate
146,4,1,0,3,0,7,1,6,0,0,0,0,0,0,0,0,0,0,suspicious
63,1,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,suspicious
37,3,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,2,legitimate
72,4,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,suspicious
110,2,10,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,legitimate
58,6,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,suspicious
26,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,suspicious
30,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,legitimate
206,8,2,2,7,1,2,0,0,0,0,0,0,0,0,0,0,0,0,suspicious
60,2,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,legitimate
42,2,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,suspicious
50,3,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,suspicious
36,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,legitimate
49,3,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,legitimate
34,1,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,suspicious
105,3,8,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,legitimate
60,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,suspicious
58,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,legitimate
31,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,legitimate
32,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,legitimate
111,3,0,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,suspicious
77,6,0,0,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,suspicious
59,2,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,suspicious
61,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,suspicious
66,2,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,suspicious
101,2,8,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2,suspicious
151,3,1,13,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,suspicious
88,7,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,suspicious
48,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,legitimate
348,5,4,17,6,0,6,1,6,0,0,0,0,0,0,0,0,0,0,suspicious
399,10,4,17,5,0,8,2,6,0,0,0,0,0,0,0,0,2,0,suspicious
355,5,4,17,7,0,8,1,7,0,0,0,0,0,0,0,0,0,0,suspicious
75,4,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,suspicious
114,4,0,0,6,1,3,0,2,0,0,0,0,0,0,0,0,0,1,suspicious
93,2,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,suspicious
74,4,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,suspicious
75,6,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,1,suspicious
71,2,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,legitimate
78,7,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,suspicious
38,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,suspicious
212,3,0,1,2,0,3,0,2,0,0,0,0,0,0,0,0,0,0,suspicious
100,8,1,0,10,0,1,0,0,0,0,0,0,0,0,0,0,0,1,suspicious
74,1,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,suspicious
274,16,0,0,3,1,11,1,9,0,0,0,0,0,0,0,0,1,0,suspicious
162,2,3,6,8,0,2,0,2,0,0,0,0,0,0,0,0,0,1,suspicious
70,4,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,suspicious
55,3,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,suspicious
31,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,suspicious
43,3,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,2,legitimate
35,3,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,legitimate
75,4,1,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,suspicious
42,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,suspicious
106,1,2,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,suspicious
163,4,2,0,9,0,7,0,6,0,0,0,0,0,0,0,0,0,0,suspicious
268,5,3,4,7,0,6,0,5,1,0,0,0,0,0,0,0,10,0,suspicious
146,1,12,0,2,0,3,0,2,0,0,0,0,0,0,0,0,0,0,suspicious
25,2,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,suspicious
85,3,0,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,suspicious
22,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,legitimate
18,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,suspicious
